scenario,policy,metric,mean,ci_low,ci_high,n
sc_high_workload,fixed,service_floor_binding_rate,0.11420289855072463,0.10938315217391302,0.11905932971014492,50
sc_high_workload,fixed,projection_binding_rate,0.0,0.0,0.0,50
sc_high_workload,pto,mean_gate_wait,4.451543920263487,4.068464294044938,4.982751046930546,50
sc_high_workload,pto,mean_yard_wait,0.33954783636047187,0.3133409442962599,0.3642736845502406,50
sc_high_workload,pto,mean_total_wait,4.79109175662396,4.426297771949209,5.252831433663425,50
sc_high_workload,pto,p95_total_wait,13.909070736925663,12.134839809309556,16.567532548088607,50
sc_high_workload,pto,mean_turnaround,20.78755923126409,20.41128465812418,21.229361154562543,50
sc_high_workload,pto,mean_gate_queue,3.2452536231884053,2.9555199426328507,3.5686533212560385,50
sc_high_workload,pto,mean_yard_queue,0.15712318840579712,0.14043571859903387,0.17130433272946854,50
sc_high_workload,pto,p95_yard_queue,0.7223999999999989,0.651855833333333,0.7916666666666656,50
sc_high_workload,pto,throughput_rate,0.8137691843616112,0.8111051772510326,0.81675866053326,50
sc_high_workload,pto,completion_rate,1.0,1.0,1.0,50
sc_high_workload,pto,acceptance_rate,0.826024631579094,0.8231683215098579,0.8293369869947781,50
sc_high_workload,pto,gate_utilization,0.9429805253623188,0.9409126396437197,0.9451960975241546,50
sc_high_workload,pto,yard_utilization,0.7609885076317715,0.7530614385187968,0.7683876390334761,50
sc_high_workload,pto,yard_resource_hours_per_truck,0.23031411580737096,0.2280952804331442,0.2329066101608394,50
sc_high_workload,pto,mean_composite_cost,0.3063205282733098,0.3009855644425432,0.31241775027577834,50
sc_high_workload,pto,mean_quota,21.14,21.06,21.24,50
sc_high_workload,pto,mean_yard_capacity,9.22,9.1,9.340499999999999,50
sc_high_workload,pto,unstable,0.0,0.0,0.0,50
sc_high_workload,pto,queue_tail_slope,-0.001875039116135027,-0.003549019335485916,-0.00011074740462332999,50
sc_high_workload,pto,terminal_system,0.0,0.0,0.0,50
sc_high_workload,pto,uncompleted_at_drain_limit,0.0,0.0,0.0,50
sc_high_workload,pto,drain_truncated,0.0,0.0,0.0,50
sc_high_workload,pto,drain_minutes,25.7,23.898999999999997,27.540499999999998,50
sc_high_workload,pto,first_queue_threshold_period,39.44,12.48,73.14,50
sc_high_workload,pto,mean_net_queue_drift,-0.007916666666666669,-0.014222373188405796,-0.0028079710144927545,50
sc_high_workload,pto,tail_net_queue_drift,-0.0061818181818181816,-0.012454545454545454,0.00109090909090909,50
sc_high_workload,pto,service_floor_binding_rate,0.5797644927536232,0.5660285326086957,0.594080615942029,50
sc_high_workload,pto,projection_binding_rate,0.22,0.12,0.34,50
sc_high_workload,pto_adaptive_slow,mean_gate_wait,4.710172648052586,4.417271670954613,5.062305122935689,50
sc_high_workload,pto_adaptive_slow,mean_yard_wait,0.31438611626257207,0.305505095460925,0.3233311898438275,50
sc_high_workload,pto_adaptive_slow,mean_total_wait,5.024558764315157,4.745079804792701,5.379164209347573,50
sc_high_workload,pto_adaptive_slow,p95_total_wait,14.899496404492734,13.218053344932157,17.37056734061541,50
sc_high_workload,pto_adaptive_slow,mean_turnaround,21.020646160331275,20.741069548967822,21.378029954369534,50
sc_high_workload,pto_adaptive_slow,mean_gate_queue,3.4202693236714974,3.218023867753623,3.6728161080917876,50
sc_high_workload,pto_adaptive_slow,mean_yard_queue,0.14367270531400966,0.13875176630434785,0.14871923309178744,50
sc_high_workload,pto_adaptive_slow,p95_yard_queue,0.675466666666666,0.6503283333333327,0.7014408333333322,50
sc_high_workload,pto_adaptive_slow,throughput_rate,0.8161830951991608,0.8152820307926878,0.8170956637672653,50
sc_high_workload,pto_adaptive_slow,completion_rate,1.0,1.0,1.0,50
sc_high_workload,pto_adaptive_slow,acceptance_rate,0.8285659632201967,0.8276631114949478,0.8294136622536433,50
sc_high_workload,pto_adaptive_slow,gate_utilization,0.9447095410628019,0.9433843334842995,0.9460792949879226,50
sc_high_workload,pto_adaptive_slow,yard_utilization,0.7541610934156793,0.7519472293482078,0.7565216996381597,50
sc_high_workload,pto_adaptive_slow,yard_resource_hours_per_truck,0.23209516776585162,0.23144447001503246,0.2326539927628836,50
sc_high_workload,pto_adaptive_slow,mean_composite_cost,0.3095485568363944,0.30606829193931295,0.3134743964219499,50
sc_high_workload,pto_adaptive_slow,mean_quota,21.23391304347826,21.19478260869565,21.271304347826085,50
sc_high_workload,pto_adaptive_slow,mean_yard_capacity,9.316521739130435,9.28,9.349565217391303,50
sc_high_workload,pto_adaptive_slow,unstable,0.02,0.0,0.06,50
sc_high_workload,pto_adaptive_slow,queue_tail_slope,-0.002164133744311042,-0.004490600416237023,0.0002673320448018077,50
sc_high_workload,pto_adaptive_slow,terminal_system,0.0,0.0,0.0,50
sc_high_workload,pto_adaptive_slow,uncompleted_at_drain_limit,0.0,0.0,0.0,50
sc_high_workload,pto_adaptive_slow,drain_truncated,0.0,0.0,0.0,50
sc_high_workload,pto_adaptive_slow,drain_minutes,25.82,24.2,27.720999999999997,50
sc_high_workload,pto_adaptive_slow,first_queue_threshold_period,39.44,12.48,73.14,50
sc_high_workload,pto_adaptive_slow,mean_net_queue_drift,-0.007717391304347827,-0.014221920289855073,-0.0025720108695652176,50
sc_high_workload,pto_adaptive_slow,tail_net_queue_drift,-0.00809090909090909,-0.01436590909090909,-0.0014500000000000038,50
sc_high_workload,pto_adaptive_slow,service_floor_binding_rate,0.5654347826086957,0.5610498188405797,0.5703460144927536,50
sc_high_workload,pto_adaptive_slow,projection_binding_rate,0.3165217391304348,0.2817391304347826,0.34871739130434787,50
sc_high_workload,pto_adaptive_fast,mean_gate_wait,5.01434450446109,4.762325627756113,5.31764253403609,50
sc_high_workload,pto_adaptive_fast,mean_yard_wait,0.2758170431410565,0.27017517047979067,0.2811680060114781,50
sc_high_workload,pto_adaptive_fast,mean_total_wait,5.290161547602147,5.040914699216033,5.597939795640029,50
