scenario,policy,metric,mean,ci_low,ci_high,n
sc_median_workload,gate_only,mean_quota,24.12800724637681,24.080971920289855,24.174113224637683,50
sc_median_workload,gate_only,mean_yard_capacity,8.0,8.0,8.0,50
sc_median_workload,gate_only,unstable,0.18,0.08,0.28,50
sc_median_workload,gate_only,queue_tail_slope,-0.005341630649769312,-0.01265693436566127,0.0022313453508618027,50
sc_median_workload,gate_only,terminal_system,0.0,0.0,0.0,50
sc_median_workload,gate_only,uncompleted_at_drain_limit,0.0,0.0,0.0,50
sc_median_workload,gate_only,drain_truncated,0.0,0.0,0.0,50
sc_median_workload,gate_only,drain_minutes,28.3,26.22,30.56,50
sc_median_workload,gate_only,first_queue_threshold_period,545.46,405.286,688.1139999999999,50
sc_median_workload,gate_only,mean_net_queue_drift,-0.0007971014492753625,-0.002681159420289855,0.0011055253623188381,50
sc_median_workload,gate_only,tail_net_queue_drift,-0.04500000000000001,-0.055999999999999994,-0.03390909090909091,50
sc_median_workload,gate_only,service_floor_binding_rate,0.1601086956521739,0.15338768115942028,0.1669945652173913,50
sc_median_workload,gate_only,projection_binding_rate,0.0,0.0,0.0,50
sc_median_workload,pto,mean_gate_wait,2.69191143919445,2.6572593817202166,2.737790280150036,50
sc_median_workload,pto,mean_yard_wait,0.35560631575967727,0.35107820184359045,0.36010138676720926,50
sc_median_workload,pto,mean_total_wait,3.047517754954127,3.012432030890001,3.093360272328201,50
sc_median_workload,pto,p95_total_wait,8.980418240581564,8.885484009949439,9.084434311900637,50
sc_median_workload,pto,mean_turnaround,19.048232555279732,19.0104901712494,19.093265278489604,50
sc_median_workload,pto,mean_gate_queue,1.9137838164251213,1.8878884510869567,1.9470294082125603,50
sc_median_workload,pto,mean_yard_queue,0.12682669082125606,0.12397783816425123,0.12992652475845412,50
sc_median_workload,pto,p95_yard_queue,0.6010999999999995,0.5871974999999995,0.6165333333333328,50
sc_median_workload,pto,throughput_rate,0.8173435763277003,0.8157235948985858,0.8191589071876678,50
sc_median_workload,pto,completion_rate,1.0,1.0,1.0,50
sc_median_workload,pto,acceptance_rate,0.8287456252684181,0.8273175827723094,0.8303935181700395,50
sc_median_workload,pto,gate_utilization,0.9072632850241545,0.9063371527777776,0.9084142964975844,50
sc_median_workload,pto,yard_utilization,0.7356619062322162,0.7344014198565808,0.7371270843073047,50
sc_median_workload,pto,yard_resource_hours_per_truck,0.23784600415485926,0.23741144679229953,0.23819337529194934,50
sc_median_workload,pto,mean_composite_cost,0.27933381633278853,0.2787156223493283,0.2799572764726061,50
sc_median_workload,pto,mean_quota,20.02,20.0,20.06,50
sc_median_workload,pto,mean_yard_capacity,9.0,9.0,9.0,50
sc_median_workload,pto,unstable,0.0,0.0,0.0,50
sc_median_workload,pto,queue_tail_slope,-0.0007761317382590665,-0.0013773842810426336,-0.0001498732599659387,50
sc_median_workload,pto,terminal_system,0.0,0.0,0.0,50
sc_median_workload,pto,uncompleted_at_drain_limit,0.0,0.0,0.0,50
sc_median_workload,pto,drain_truncated,0.0,0.0,0.0,50
sc_median_workload,pto,drain_minutes,25.26,23.259500000000003,27.56,50
sc_median_workload,pto,first_queue_threshold_period,-1.0,-1.0,-1.0,50
sc_median_workload,pto,mean_net_queue_drift,5.434782608695652e-05,-0.0009963768115942029,0.0011055253623188381,50
sc_median_workload,pto,tail_net_queue_drift,-0.0034545454545454545,-0.009272727272727271,0.0019090909090909091,50
sc_median_workload,pto,service_floor_binding_rate,0.5711050724637681,0.5625896739130434,0.5785348731884058,50
sc_median_workload,pto,projection_binding_rate,0.0,0.0,0.0,50
