seed_block,seed,scenario,design,design_value,path,weighted_cost,mean_queue,terminal_yard_backlog,late_horizon_drift
2,52002,high,gain_multiplier,0.5,71,0.22924165446825298,6.809782608695652,21.0,-0.00015972291546404282
2,52002,high,gain_multiplier,0.5,72,0.2376542450479631,7.2355072463768115,7.0,-0.002544553144761913
2,52002,high,gain_multiplier,0.5,73,0.223351708816079,6.355978260869565,0.0,0.0025079318920655036
2,52002,high,gain_multiplier,0.5,74,0.22716511461318037,6.608695652173913,4.0,-0.0016774161346186397
2,52002,high,gain_multiplier,0.5,75,0.24159219794651393,7.551630434782608,0.0,0.0003130438934196763
2,52002,high,gain_multiplier,0.5,76,0.22317281388854238,6.379528985507246,0.0,0.001827427636404672
2,52002,high,gain_multiplier,0.5,77,0.22944092983057174,6.749094202898551,10.0,0.0022396473074969944
2,52002,high,gain_multiplier,0.5,78,0.2274096798305714,6.6521739130434785,0.0,-0.0021774183047669478
2,52002,high,gain_multiplier,0.5,79,0.23202018707694846,6.856884057971015,6.0,-0.0009445570510288673
3,52003,high,gain_multiplier,0.5,0,0.23498214359868777,7.108695652173913,0.0,0.001672641808341182
3,52003,high,gain_multiplier,0.5,1,0.23276067620738303,7.0398550724637685,0.0,0.0005676022899404945
3,52003,high,gain_multiplier,0.5,2,0.22430506026535443,6.3523550724637685,7.0,0.003150241537506673
3,52003,high,gain_multiplier,0.5,3,0.2314835022943397,6.932065217391305,3.0,-0.0019494442250183378
3,52003,high,gain_multiplier,0.5,4,0.21385442620738318,5.795289855072464,0.0,0.0043973172626617305
3,52003,high,gain_multiplier,0.5,5,0.2406818718595573,7.509057971014493,0.0,0.0012488118438014053
3,52003,high,gain_multiplier,0.5,6,0.21081547693202118,5.653079710144928,0.0,-0.0006014023498365879
3,52003,high,gain_multiplier,0.5,7,0.2300704588160793,6.7019927536231885,15.0,0.00036914222717980544
3,52003,high,gain_multiplier,0.5,8,0.22893141896100652,6.699275362318841,0.0,-0.001109759590970447
3,52003,high,gain_multiplier,0.5,9,0.22362571243926743,6.442934782608695,6.0,0.001069232071319754
3,52003,high,gain_multiplier,0.5,10,0.21899935374361515,6.077898550724638,0.0,-2.3817377679590624e-05
3,52003,high,gain_multiplier,0.5,11,0.22572942620738307,6.469202898550725,0.0,-0.006455431664199931
3,52003,high,gain_multiplier,0.5,12,0.234810042149412,7.0851449275362315,0.0,-0.005678789838497563
3,52003,high,gain_multiplier,0.5,13,0.2534377595407172,8.304347826086957,0.0,-0.003346965481621014
3,52003,high,gain_multiplier,0.5,14,0.2293616725841949,6.776268115942029,4.0,0.00397061185161394
3,52003,high,gain_multiplier,0.5,15,0.21599890084506465,5.932971014492754,10.0,0.0018932373838428118
3,52003,high,gain_multiplier,0.5,16,0.21467870156970192,5.894021739130435,2.0,0.0018585692646235445
3,52003,high,gain_multiplier,0.5,17,0.223261129105934,6.38768115942029,6.0,-0.0005342905134136867
3,52003,high,gain_multiplier,0.5,18,0.21816149142477426,6.0643115942028984,0.0,0.0044235218034800496
3,52003,high,gain_multiplier,0.5,19,0.21384989722187617,5.711956521739131,0.0,-0.00118788493005612
3,52003,high,gain_multiplier,0.5,20,0.21929147330883256,6.176630434782608,0.0,-0.00030300695749547525
3,52003,high,gain_multiplier,0.5,21,0.21776746968564387,6.028985507246377,8.0,-0.0023722976228195435
3,52003,high,gain_multiplier,0.5,22,0.24504102041028225,7.7898550724637685,5.0,-0.0030941974574542424
3,52003,high,gain_multiplier,0.5,23,0.22237797693202083,6.292572463768116,4.0,0.0006822946280148786
